,Product URL,Product Name,Product Price,Rating,Number of reviews,Product Dimensions,Date First Available,Manufacturer,ASIN,Country of Origin,Department,Packer,Importer,Item Weight,Item Dimensions LxWxH,Net Quantity,Generic Name,Color,Shipping Weight,Item Model Number,Item Part Number,Primary material,Capacity,What is in the box?,Item Shape,Footboard upholstery,Imported By,Item model number,Included Components,Is Discontinued By Manufacturer,Brand,Model,Special Features,Mounting Hardware,Batteries Required,Material,Series,Colour,Item Height,Item Width,Standing screen display size,Item part number,Age Range,Batteries Included,Handle Type,Material Type,Outer Material,Season,Size,Sport,Style,Model Number,Target gender,Additional product features,Number of items,Batteries required,Manufacturer recommended age,Are Batteries Included,Best,,Batteries,Compatible Devices,Package Dimensions,Model Name,Battery cell composition,Is Assembly Required,Number of Pieces,Weight,Other display features,Form factor,Whats in the box,Lithium Battery Energy Content,Number of Lithium Ion Cells,Number of Lithium Metal Cells
30,https://www.amazon.in/ADISA-Casual-Backpack-College-BP046-NAV_Navy/dp/B0BX3QFVSM/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1692690546&sprefix=ba%2Caps%2C283&sr=8-35,ADISA 31 Ltrs Casual Backpack School College Bag Pack,399,4.0,205,30.5 x 17.8 x 45.7 cm; 420 Grams,28 February 2023,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B0BX3QFVSM,India,Men,"ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",,420 g,30.5 x 17.8 x 45.7 Centimeters,1.00 count,Laptop backpack,,,,,,,,,,,BP046,Laptop backpack only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,https://www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1692690546&sprefix=ba%2Caps%2C283&sr=8-36,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),549,3.9,"7,766",13 x 7 x 20 cm; 350 Grams,7 May 2020,Martucci,B088B4P6ZW,India,unisex-adult,,,350 g,13 x 7 x 20 Centimeters,1.00 count,,,,,,,,,,,,,,,,,,,,,,,,,,30L-Advtr-Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,https://www.amazon.in/Zebronics-TechshieldA1-Compartment-15-6-inch-Polyester/dp/B0C6QV9GCY/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-35,"Zebronics TechshieldA1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Light Grey)",634,5.0,4,34 x 12 x 41 cm; 500 Grams,31 May 2023,Zebronics India Private Limited,B0C6QV9GCY,India,,Zebronics India Private Limited,,500 g,34 x 12 x 41 Centimeters,1 Count,"Zebronics Techsheild A1, 18 Liters, 1 Compartment Laptop Backpack and front pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Light Grey)",,,,,,,,,,,,Bag - 1 unit,,ZEBRONICS,,,,,,,Light Grey,41 Centimeters,12 Centimeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-36,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),429,4.3,"9,295",43 x 23 x 23 cm; 300 Grams,20 November 2017,"Auxter, (AUXTER ) GEE KAY ENTERPRISES ,72 Anoop Nagar Leather Complex Road,Jalandhar Punjab 140021 India . 8146718618 , auxterbags@gmail.com",B07F2H25NP,India,Unisex,"GEE KAY ENTERPRISES, PUNJAB, INDIA M : +91 8146718618",,300 g,43 x 23 x 23 Centimeters,,,,,,,,,,,,,AUX_GB_LE_BLACK -SE__0521,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-37,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,349",4.1,"1,426",56 x 36 x 25 cm; 820 Grams,5 December 2020,AB Amazing Bags,B08PSX1LN9,India,unisex-adult,,,820 g,56 x 36 x 25 Centimeters,1 count,Rucksack,,,,,,,,,,,Laptop Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-38,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit,499,4.2,"3,503",,17 June 2017,Freewill Sports Private Limited,B071KNXQ7Y,India,,"Freewill Sports Pvt Ltd. - 391 Leather Complex Kapurthala Road Jalandhar,144021 (Punjab) Contact No. - 0181-5057000,5099000",,270 g,23 x 23 x 39 Centimeters,1 Count,Nivia Beast Gym Bag-4 - Black,,,,,,,,,,,,Bags,,NIVIA - - Step Out & Play,,,,,,,Black,,,,,Adult,No,Web Handle,Polyester,Polyester,All,M,Exercise & Fitness,Old,,,,,,,,,,,,,,,,,,,,,,,
36,https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Black/dp/B0BRKFXT9Z/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-39,AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Black),279,3.7,615,43 x 7 x 30 cm; 113 Grams,3 January 2023,IRIS TECH,B0BRKFXT9Z,India,,"IRIS TECH,G-1/G-2, Dharam complex, Phase-1, Opp.Sapna Bar, Anjur Mankoli Road, Bhiwandi-421302",,113 g,43 x 7 x 30 Centimeters,,Backpack,,,,,,,,,,,AB-BP,,,amazon basics,,,,,,Backpack,Black,30 Centimeters,7 Centimeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-40,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"3,442",22 x 30 x 50 cm; 660 Grams,11 October 2022,Amazing Bags,B0BHX7GY16,India,unisex-adult,,,660 g,22 x 30 x 50 Centimeters,1 Count,,,,,,,,,,,,laptop bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-41,Gear Vintage2 28L Medium Size Faux Leather Water Resistant Anti Theft Unisex LaptopBackpack- Navy,969,4.4,"3,351",48 x 33 x 18 cm; 600 Grams,2 August 2018,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B07G4HH78P,India,Unisex-adult,Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366,,600 g,48 x 33 x 18 Centimeters,1 count,Bag,,,,,,,,,,,LBPVG2LTH0501,Laptop Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-42,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,439,3.8,54,10 x 30 x 40 cm; 400 Grams,28 March 2023,"LOOKMUSTER, ABU GROUP OF INDUSTRIES B-3/406 AGAR NAGAR PREM NAGAR-RD KIRARI SULEMAN NAGAR DELHI-110086",B0BZW8KW18,India,unisex-adult,ABU GROUP OF INDUSTRIES B-3/406 AGAR NAGAR PREM NAGAR-RD KIRARI SULEMAN NAGAR DELHI-110086,,400 g,10 x 30 x 40 Centimeters,1 count,Bags,,,,,,,,,,,GP-BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-45,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"1,399",4.1,501,43 x 33 x 6 cm; 1.38 Kilograms,8 June 2018,"Trajectory Marketing LLP, Customer support contact no:- 8178915719",B09RK6NCGC,India,Unisex-adult,Trajectory Marketing LLP,,1 kg 380 g,43 x 33 x 6 Centimeters,1.00 count,Trejectory Laptop Messenger bag,,,,,,,,,,,Sigma 15.6 Laptop Office Bag Brown,Shoulder Strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-46,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",609,3.8,974,16 x 32 x 46 cm; 330 Grams,22 July 2021,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B26MB5M,India,Unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",330 g,16 x 32 x 46 Centimeters,1 Count,Backpack,,,,,,,,,,,SPARTAN19CBBLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-47,motherly Stylish Babies Diaper Bags for Mothers - Economical Version (Grey and Pink),"1,799",4.6,"5,922",39.5 x 26 x 20 cm; 750 Grams,7 June 2018,Motherly,B07DMKJJB4,India,,,,750 g,39.5 x 26 x 20 Centimeters,,,,,,,,,,,,,5860,1 diaper bag,,,,,,,Waterproof Oxford Fabric,,,,,,,,,,,,,,,Diaper Bag,5860,Unisex,"Lightweight, ‎Waterproof, Tissue Pocket, Anti-Theft Pocket, D-rings for hands-free usability",1,No,0 months and up,,,,,,,,,,,,,,,,,
43,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-48,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.8,320,15.5 x 28 x 46 cm; 580 Grams,12 December 2022,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B0BPVCBFM7,India,Men,"ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",,580 g,15.5 x 28 x 46 Centimeters,1 Piece,Laptop backpack,,,,,,,,,,,BP043,Laptop backpack and Rain Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-49,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",609,3.8,953,16 x 32 x 46 cm; 300 Grams,22 July 2021,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B277CR5,India,Unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",300 g,16 x 32 x 46 Centimeters,1 Count,Backpack,,,,,,,,,,,SPARTAN19CBTEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-50,"Bennett Casual Laptop Bag School Bags for Boys Girls 15.6-inch, 25 LTR Office & College bags for Mens Water Repellent Backpack for Men & Women (GREY)",512,3.9,710,14.48 x 30.99 x 50.8 cm; 459 Grams,31 March 2022,"Texcoco Enterprises, 9958166528",B09WZKHSDR,India,,"Texcoco Enterprises: Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), 9958166528","Texcoco Enterprises, 9958166528",459 g,14.5 x 31 x 50.8 Centimeters,1 Count,Laptop Backpack,,,,,,,,,,,ben_cas_grey,Laptop Backpack,,Bennett,,,,,,bennett casual bag,Grey,50.8 Centimeters,30.99 Centimeters,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,
46,https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B28M2RN/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-51,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),709,4.0,560,32 x 46 x 16 cm; 330 Grams,22 July 2021,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B28M2RN,India,Unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",330 g,32 x 46 x 16 Centimeters,1 Count,Backpack,,,,,,,,,,,SHEILD19CBBLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1692690606&sprefix=ba%2Caps%2C283&sr=8-52,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",809,3.8,"3,150",16 x 32 x 46 cm; 330 Grams,22 July 2021,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B26VHXV,India,unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",330 g,16 x 32 x 46 Centimeters,1 Count,Backpack,,,,,,,,,,,FLASH19CBBLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-51,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,349",4.1,"1,426",56 x 36 x 25 cm; 820 Grams,5 December 2020,AB Amazing Bags,B08PSX1LN9,India,unisex-adult,,,820 g,56 x 36 x 25 Centimeters,1 count,Rucksack,,,,,,,,,,,Laptop Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-52,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue),699,3.6,104,21 x 33 x 48 cm; 500 Grams,24 December 2022,Amazing Bags,B0BR149RMT,India,Unisex Adult and Child,,,500 g,21 x 33 x 48 Centimeters,1 Count,,,,,,,,,,,,bag for men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,https://www.amazon.in/Genie-Ltrs-School-Backpack-SPRAY19SBBLU/dp/B07QFF2RZR/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-53,"Genie Spray School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls","1,155",4.0,"1,657",48 x 33 x 23 cm; 540 Grams,5 April 2019,"Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B07QFF2RZR,China,girls,"Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838","Imported and Marketed by Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",540 g,48 x 33 x 23 Centimeters,1 Count,Backpack,,,,,,,,,,,SPRAY19SBBLU,Genie Spray Blue 36 L Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,https://www.amazon.in/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-54,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",599,3.7,262,10 x 20 x 30 cm; 450 Grams,13 March 2023,Rama luxury store,B0BYB631NR,India,Unisex-adult,,,450 g,10 x 20 x 30 Centimeters,1 Count,,,,,,,,,,,,Epower_grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-55,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",959,3.7,"1,053",16 x 32 x 46 cm; 350 Grams,22 July 2021,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B2581S9,India,unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",350 g,16 x 32 x 46 Centimeters,1 Count,USB Backpack,,,,,,,,,,,SNEAK19CBGRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-56,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"1,399",4.1,501,43 x 33 x 6 cm; 1.38 Kilograms,8 June 2018,"Trajectory Marketing LLP, Customer support contact no:- 8178915719",B09RK6NCGC,India,Unisex-adult,Trajectory Marketing LLP,,1 kg 380 g,43 x 33 x 6 Centimeters,1.00 count,Trejectory Laptop Messenger bag,,,,,,,,,,,Sigma 15.6 Laptop Office Bag Brown,Shoulder Strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-57,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"3,442",22 x 30 x 50 cm; 660 Grams,11 October 2022,Amazing Bags,B0BHX7GY16,India,Unisex-adult,,,660 g,22 x 30 x 50 Centimeters,1 Count,,,,,,,,,,,,laptop bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-58,Gear Vintage2 28L Medium Size Faux Leather Water Resistant Anti Theft Unisex LaptopBackpack- Navy,969,4.4,"3,351",48 x 33 x 18 cm; 600 Grams,2 August 2018,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B07G4HH78P,India,unisex-adult,Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366,,600 g,48 x 33 x 18 Centimeters,1 count,Bag,,,,,,,,,,,LBPVG2LTH0501,Laptop Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-61,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.8,320,15.5 x 28 x 46 cm; 580 Grams,12 December 2022,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B0BPVCBFM7,India,Men,"ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",,580 g,15.5 x 28 x 46 Centimeters,1 Piece,Laptop backpack,,,,,,,,,,,BP043,Laptop backpack and Rain Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-62,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",809,3.8,"3,150",16 x 32 x 46 cm; 330 Grams,22 July 2021,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B26VHXV,India,unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",330 g,16 x 32 x 46 Centimeters,1 Count,Backpack,,,,,,,,,,,FLASH19CBBLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-63,Gear Triumph Summer Print 26L Water Resistant Backpack with Rain Cover/School Bag/College Bag/Daypack/Casual Backack for Girls/Women (Blue-Beige),797,4.2,"5,723",47 x 32 x 18 cm; 534 Grams,10 April 2015,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B00VWM11HQ,India,Womens,Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366,,534 g,47 x 32 x 18 Centimeters,1 count,Bag,,,,,,,,,,,BKPTRMP520522,Backpack,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1692690666&sprefix=ba%2Caps%2C283&sr=8-64,"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)","1,109",3.8,"1,711",,,Safari Industries,B09B27S9SG,India,unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",350 g,20 x 33 x 47 Centimeters,1 count,Laptop Backpack,,,,,,,,,,,TRIBE19CBBLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
